Cases,Sample size,Tuning Score,algoname,indtest,score,alpha,penalty,prior,config id,precision,recall,BSF,f1,shd,tp,fp,fn,tn,nEdgesGtPag,a,i,nEdgesPag,tp_undirect,tp_bidirect,tp_o_direct,Avg_BDeu,Avg_bic,Avg_ll,Avg_aic,avg_free_param,Avg_mi,Avg_mi_sh,total_mi,total_mi_sh,tuning_F1,tuning_SHD
ALARM,10000,OCT,hc,none,bdeu,none,none,16,16,0.418918919,0.673913043,0.625525947,0.516666667,45,31,30,15,590,46,46,620,74,0,0,0,-11309.08984,-18193.18719,-10105.17608,-11859.27608,1754.1,235.092579,233.5667147,21288.82236,21150.76484,NA,NA
ALARM,10000,OCT,hc,none,bdeu,none,none,17,17,0.395061728,0.695652174,0.635974755,0.503937008,51,32,37,14,583,46,46,620,81,0,0,0,-11323.31273,-18272.41683,-10104.63684,-11876.03684,1771.4,233.2274765,231.7125244,21295.43263,21157.26381,NA,NA
ALARM,10000,OCT,hc,none,bdeu,none,none,18,18,0.395061728,0.695652174,0.635974755,0.503937008,51,32,37,14,583,46,46,620,81,0,0,0,-11334.55254,-18319.95799,-10104.68554,-11886.38554,1781.7,231.5333503,230.0264054,21297.90247,21159.47121,NA,NA
ALARM,10000,OCT,hc,none,bdeu,none,none,19,19,0.395061728,0.695652174,0.635974755,0.503937008,51,32,37,14,583,46,46,620,81,0,0,0,-11341.40086,-18399.25882,-10102.83422,-11902.13422,1799.3,229.4799077,227.9886399,21299.47016,21161.29547,NA,NA
ALARM,10000,OCT,hc,none,bdeu,none,none,20,20,0.382716049,0.673913043,0.614235624,0.488188976,52,31,37,15,583,46,46,620,81,0,0,0,-11347.17972,-18537.47233,-10097.1871,-11927.6871,1830.5,227.0567621,225.581086,21411.6012,21272.68398,NA,NA
ALARM,10000,OCT,hc,none,bic,none,1,none,21,0.394736842,0.652173913,0.598948107,0.491803279,49,30,33,16,587,46,46,620,76,0,0,0,-11906.30921,-11448.37607,-10032.17607,-11448.37607,1416.2,233.7095967,232.2199223,21402.67113,21266.24294,NA,NA
ALARM,10000,OCT,hc,none,bic,none,2,none,22,0.467741935,0.630434783,0.598176718,0.537037037,37,29,20,17,600,46,46,620,62,0,0,0,-11550.0338,-11348.98604,-10174.81509,-11169.41509,994.6,295.5205797,293.670853,20945.72353,20814.64402,0.091975309,0.244897959
ALARM,10000,OCT,hc,none,bic,none,3,none,23,0.474576271,0.608695652,0.582889201,0.533333333,34,28,16,18,604,46,46,620,59,0,0,0,-11445.8767,-11410.69162,-10222.05016,-11095.35016,873.3,318.1336589,316.1447795,20618.35413,20489.54599,NA,NA
ALARM,10000,OCT,hc,none,bic,none,4,none,24,0.5,0.608695652,0.58772791,0.549019608,31,28,13,18,607,46,46,620,56,0,0,0,-11426.96737,-11363.65777,-10303.93602,-10991.33602,687.4,339.1696941,337.0472712,20063.32923,19937.88059,NA,NA
ALARM,10000,OCT,hc,none,bic,none,5,none,25,0.5,0.586956522,0.56598878,0.54,32,27,13,19,607,46,46,620,54,0,0,0,-11416.93017,-11438.04907,-10336.02379,-10975.92379,639.9,357.6886766,355.4657417,20077.70939,19953.03981,NA,NA
ALARM,10000,OCT,hc,none,bic,none,6,none,26,0.490566038,0.565217391,0.545862553,0.525252525,32,26,12,20,608,46,46,620,53,0,0,0,-11435.12177,-11498.50412,-10395.49184,-10975.19184,579.7,370.1027464,367.8295246,20196.06889,20072.09961,NA,NA
ALARM,10000,OCT,hc,none,bic,none,7,none,27,0.5,0.565217391,0.547475456,0.530612245,31,26,11,20,609,46,46,620,52,0,0,0,-11436.03595,-11598.82016,-10413.85313,-10982.65313,568.8,378.4125342,376.123354,20195.15704,20073.05944,NA,NA
ALARM,10000,OCT,hc,none,bic,none,8,none,28,0.480769231,0.543478261,0.524123422,0.510204082,33,25,12,21,608,46,46,620,52,0,0,0,-11463.76345,-11654.46617,-10460.75322,-10988.05322,527.3,387.3469636,385.0193929,20127.91446,20007.0432,NA,NA
ALARM,10000,OCT,hc,none,bic,none,9,none,29,0.48,0.52173913,0.503997195,0.5,33,24,11,22,609,46,46,620,50,0,0,0,-11462.07833,-11733.7166,-10468.26772,-10985.96772,517.7,390.3428664,388.0066373,20051.77578,19931.81779,NA,NA
ALARM,10000,OCT,hc,none,bic,none,10,none,30,0.48,0.52173913,0.503997195,0.5,33,24,11,22,609,46,46,620,50,0,0,0,-11460.77958,-11818.87641,-10473.08348,-10985.78348,512.7,393.7179085,391.3594933,20026.53146,19906.64937,NA,NA
ALARM,10000,OCT,hc,none,bic,none,11,none,31,0.469387755,0.5,0.482258065,0.484210526,34,23,11,23,609,46,46,620,49,0,0,0,-11461.08601,-11902.12972,-10484.81186,-10990.01186,505.2,395.4543503,393.0805225,19992.32535,19872.40924,NA,NA
ALARM,10000,OCT,hc,none,bic,none,12,none,32,0.469387755,0.5,0.482258065,0.484210526,34,23,11,23,609,46,46,620,49,0,0,0,-11460.69597,-11990.8011,-10486.75046,-10990.45046,503.7,395.1232397,392.7498157,19975.1076,19855.21249,NA,NA
ALARM,10000,OCT,hc,none,bic,none,13,none,33,0.469387755,0.5,0.482258065,0.484210526,34,23,11,23,609,46,46,620,49,0,0,0,-11459.14578,-12077.40241,-10487.47728,-10989.57728,502.1,395.4728288,393.0960918,19950.98502,19831.18161,NA,NA
ALARM,10000,OCT,hc,none,bic,none,14,none,34,0.469387755,0.5,0.482258065,0.484210526,34,23,11,23,609,46,46,620,49,0,0,0,-11456.6388,-12154.27505,-10488.75976,-10986.35976,497.6,396.7076419,394.335466,20004.43482,19884.91942,NA,NA
ALARM,10000,OCT,hc,none,bic,none,15,none,35,0.48,0.52173913,0.502384292,0.5,34,24,12,22,608,46,46,620,50,0,0,0,-11470.47503,-12234.14666,-10509.48222,-10998.38222,488.9,399.7950713,397.4058035,19951.08122,19831.96754,NA,NA
ALARM,10000,OCT,hc,none,bic,none,16,none,36,0.48,0.52173913,0.502384292,0.5,34,24,12,22,608,46,46,620,50,0,0,0,-11480.27015,-12305.09215,-10526.64498,-11006.24498,479.6,402.7432805,400.3368793,19900.91874,19782.12333,NA,NA
ALARM,10000,OCT,hc,none,bic,none,17,none,37,0.469387755,0.5,0.482258065,0.484210526,34,23,11,23,609,46,46,620,49,0,0,0,-11486.99384,-12380.19787,-10539.65991,-11012.95991,473.3,404.9632461,402.5408311,19853.80887,19735.14705,NA,NA
ALARM,10000,OCT,hc,none,bic,none,18,none,38,0.4,0.434782609,0.413814867,0.416666667,39,20,13,26,607,46,46,620,50,0,0,0,-11489.65251,-12455.21575,-10546.72332,-11015.72332,469,406.1896448,403.7596823,19829.97864,19711.4485,NA,NA
ALARM,10000,OCT,hc,none,bic,none,19,none,39,0.4,0.434782609,0.413814867,0.416666667,39,20,13,26,607,46,46,620,50,0,0,0,-11501.92016,-12507.46009,-10572.93924,-11028.13924,455.2,410.6377724,408.1936749,19773.72195,19656.11798,NA,NA
ALARM,10000,OCT,hc,none,bic,none,20,none,40,0.4,0.434782609,0.413814867,0.416666667,39,20,13,26,607,46,46,620,50,0,0,0,-11504.28674,-12576.55317,-10581.55665,-11031.85665,450.3,412.071364,409.6202639,19760.31937,19642.86939,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,1,1,0.740740741,0.64516129,0.63891129,0.689655172,13,20,2,11,318,31,31,320,27,0,0,0,-3203.865724,-8124.044873,-2165.71914,-3552.71914,1387,109.4924056,75.23920973,2956.294951,2031.458663,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,2,2,0.740740741,0.64516129,0.63891129,0.689655172,13,20,2,11,318,31,31,320,27,0,0,0,-3118.548081,-8124.669592,-2165.484691,-3552.684691,1387.2,109.1205566,74.99175941,2956.763847,2031.819243,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,3,3,0.740740741,0.64516129,0.63891129,0.689655172,13,20,2,11,318,31,31,320,27,0,0,0,-3079.008854,-8125.719889,-2165.675821,-3553.075821,1387.4,109.1069045,74.98020029,2956.381588,2031.495588,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,4,4,0.740740741,0.64516129,0.63891129,0.689655172,13,20,2,11,318,31,31,320,27,0,0,0,-3066.999313,-8269.374787,-2161.553931,-3583.353931,1421.8,107.4470142,73.76732135,2985.548756,2049.398125,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,5,5,0.714285714,0.64516129,0.63578629,0.677966102,14,20,3,11,317,31,31,320,28,0,0,0,-3055.154884,-8516.054552,-2160.363908,-3639.863908,1479.5,107.3532461,73.92469314,3099.394913,2133.871792,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,6,6,0.714285714,0.64516129,0.63578629,0.677966102,14,20,3,11,317,31,31,320,28,0,0,0,-3051.428123,-8645.055329,-2154.475408,-3665.375408,1510.9,106.43892,73.21305988,3123.869669,2148.335899,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,7,7,0.714285714,0.64516129,0.63578629,0.677966102,14,20,3,11,317,31,31,320,28,0,0,0,-3047.536728,-8707.244815,-2152.227341,-3678.127341,1525.9,106.3963468,73.15283369,3133.828128,2154.450588,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,8,8,0.714285714,0.64516129,0.63578629,0.677966102,14,20,3,11,317,31,31,320,28,0,0,0,-3044.865812,-8780.202932,-2151.726648,-3694.726648,1543,105.6913336,72.66828926,3144.558476,2161.830315,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,9,9,0.689655172,0.64516129,0.63266129,0.666666667,15,20,4,11,316,31,31,320,29,0,0,0,-3046.861538,-8867.877834,-2148.329808,-3712.529808,1564.2,104.4897777,71.73795815,3160.570286,2169.70233,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,10,10,0.689655172,0.64516129,0.63266129,0.666666667,15,20,4,11,316,31,31,320,29,0,0,0,-3053.283727,-8989.236605,-2145.968477,-3738.968477,1593,103.5458438,71.03977146,3174.872155,2178.011907,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,11,11,0.689655172,0.64516129,0.63266129,0.666666667,15,20,4,11,316,31,31,320,29,0,0,0,-3054.245274,-9071.093476,-2145.345281,-3757.545281,1612.2,103.1361415,70.75133389,3182.074835,2182.389243,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,12,12,0.689655172,0.64516129,0.63266129,0.666666667,15,20,4,11,316,31,31,320,29,0,0,0,-3060.826519,-9189.20142,-2142.740209,-3783.040209,1640.3,101.7766853,69.701532,3201.618627,2192.172259,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,13,13,0.666666667,0.64516129,0.62953629,0.655737705,16,20,5,11,315,31,31,320,30,0,0,0,-3062.421321,-9492.696469,-2141.23084,-3852.53084,1711.3,100.5878896,68.9118857,3241.270401,2220.047139,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,14,14,0.64516129,0.64516129,0.62641129,0.64516129,17,20,6,11,314,31,31,320,31,0,0,0,-3065.604141,-9722.244432,-2137.944445,-3903.444445,1765.5,98.95645569,67.75238221,3289.486606,2251.965888,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,15,15,0.64516129,0.64516129,0.62641129,0.64516129,17,20,6,11,314,31,31,320,31,0,0,0,-3073.085585,-10056.79415,-2134.841383,-3978.941383,1844.1,97.19389225,66.45663287,3338.816089,2283.125303,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,16,16,0.64516129,0.64516129,0.62641129,0.64516129,17,20,6,11,314,31,31,320,31,0,0,0,-3080.124308,-10376.88232,-2128.445954,-4048.545954,1920.1,95.95451561,65.41928308,3393.831495,2313.699489,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,17,17,0.64516129,0.64516129,0.62641129,0.64516129,17,20,6,11,314,31,31,320,31,0,0,0,-3087.768534,-10635.19142,-2124.709006,-4105.809006,1981.1,95.13729019,64.83604115,3431.074587,2338.134414,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,18,18,0.64516129,0.64516129,0.62641129,0.64516129,17,20,6,11,314,31,31,320,31,0,0,0,-3092.681533,-10839.63937,-2118.660947,-4148.760947,2030.1,94.58724109,64.36977277,3459.391368,2354.352961,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,19,19,0.64516129,0.64516129,0.62641129,0.64516129,17,20,6,11,314,31,31,320,31,0,0,0,-3093.805427,-10979.23172,-2116.490684,-4179.590684,2063.1,94.66778086,64.37923413,3481.082746,2367.435297,NA,NA
Property,1000,OCT,hc,none,bdeu,none,none,20,20,0.606060606,0.64516129,0.62016129,0.625,19,20,8,11,312,31,31,320,33,0,0,0,-3096.128346,-11210.62641,-2114.621425,-4232.021425,2117.4,94.99508248,64.59255575,3522.874848,2395.764737,NA,NA
Property,1000,OCT,hc,none,bic,none,1,none,21,0.625,0.64516129,0.62953629,0.634920635,16,20,5,11,315,31,31,320,32,0,0,0,-3942.126921,-4404.961338,-1588.161338,-4404.961338,2816.8,68.99433833,43.57830747,3307.065275,2088.426111,NA,NA
Property,1000,OCT,hc,none,bic,none,2,none,22,0.730769231,0.612903226,0.606653226,0.666666667,14,19,2,12,318,31,31,320,26,0,0,0,-3262.42865,-3563.046127,-2179.855813,-3367.355813,1187.5,101.5776963,69.52821466,2911.113323,1992.033527,NA,NA
Property,1000,OCT,hc,none,bic,none,3,none,23,0.653846154,0.548387097,0.539012097,0.596491228,17,17,3,14,317,31,31,320,26,0,0,0,-3202.563978,-3673.319867,-2230.322692,-3315.622692,1085.3,112.7629091,77.90000192,2863.003383,1977.676658,NA,NA
Property,1000,OCT,hc,none,bic,none,4,none,24,0.75,0.580645161,0.574395161,0.654545455,15,18,2,13,318,31,31,320,24,0,0,0,-3250.199089,-3568.629779,-2335.769967,-3160.769967,825,116.6968499,81.52745027,2797.714166,1954.509455,NA,NA
Property,1000,OCT,hc,none,bic,none,5,none,25,0.652173913,0.483870968,0.474495968,0.555555556,19,15,3,16,317,31,31,320,23,0,0,0,-3243.759769,-3491.901231,-2422.070108,-3066.870108,644.8,121.2193503,85.88705798,2726.413159,1931.615495,-0.125,-0.1875
Property,1000,OCT,hc,none,bic,none,6,none,26,0.636363636,0.451612903,0.445362903,0.528301887,19,14,2,17,318,31,31,320,22,0,0,0,-3250.955735,-3529.542513,-2464.532727,-3048.432727,583.9,124.9246614,88.854409,2710.113226,1927.327328,NA,NA
Property,1000,OCT,hc,none,bic,none,7,none,27,0.619047619,0.419354839,0.416229839,0.5,19,13,1,18,319,31,31,320,21,0,0,0,-3270.458272,-3508.557351,-2529.892955,-3021.992955,492.1,130.4609681,93.49544656,2674.022683,1916.342311,NA,NA
Property,1000,OCT,hc,none,bic,none,8,none,28,0.7,0.451612903,0.445362903,0.549019608,19,14,2,17,318,31,31,320,20,0,0,0,-3270.759439,-3563.625828,-2562.443732,-3027.343732,464.9,131.0513282,94.65046276,2633.472795,1902.040233,NA,NA
Property,1000,OCT,hc,none,bic,none,9,none,29,0.6,0.387096774,0.377721774,0.470588235,22,12,3,19,317,31,31,320,20,0,0,0,-3282.85256,-3599.418688,-2596.73891,-3029.23891,432.5,131.6456923,95.47090225,2604.72421,1888.724269,NA,NA
Property,1000,OCT,hc,none,bic,none,10,none,30,0.55,0.35483871,0.34546371,0.431372549,23,11,3,20,317,31,31,320,20,0,0,0,-3272.767865,-3659.118698,-2611.735903,-3033.535903,421.8,133.4289296,97.31582553,2574.730224,1877.907205,NA,NA
Property,1000,OCT,hc,none,bic,none,11,none,31,0.578947368,0.35483871,0.34546371,0.44,23,11,3,20,317,31,31,320,19,0,0,0,-3272.266293,-3726.693378,-2623.570559,-3040.170559,416.6,134.2663638,98.12589151,2551.060913,1864.391939,NA,NA
Property,1000,OCT,hc,none,bic,none,12,none,32,0.578947368,0.35483871,0.34546371,0.44,23,11,3,20,317,31,31,320,19,0,0,0,-3274.370371,-3795.447637,-2628.172872,-3043.172872,415,133.7819097,97.9328301,2541.856285,1860.723772,NA,NA
Property,1000,OCT,hc,none,bic,none,13,none,33,0.578947368,0.35483871,0.34546371,0.44,23,11,3,20,317,31,31,320,19,0,0,0,-3277.208783,-3860.249362,-2642.748746,-3051.648746,408.9,135.9126437,99.73482351,2512.704539,1843.191468,NA,NA
Property,1000,OCT,hc,none,bic,none,14,none,34,0.578947368,0.35483871,0.34546371,0.44,23,11,3,20,317,31,31,320,19,0,0,0,-3279.884521,-3900.54374,-2683.847518,-3071.047518,387.2,141.4464581,104.655338,2430.506995,1797.872319,NA,NA
Property,1000,OCT,hc,none,bic,none,15,none,35,0.578947368,0.35483871,0.34546371,0.44,23,11,3,20,317,31,31,320,19,0,0,0,-3281.562729,-3944.506953,-2707.98757,-3081.88757,373.9,143.6295093,106.7856854,2382.226891,1770.62163,NA,NA
Property,1000,OCT,hc,none,bic,none,16,none,36,0.647058824,0.35483871,0.34858871,0.458333333,22,11,2,20,318,31,31,320,17,0,0,0,-3292.627681,-3991.403046,-2741.179905,-3101.279905,360.1,144.7487169,108.2101233,2315.842221,1730.86963,NA,NA
Property,1000,OCT,hc,none,bic,none,17,none,37,0.625,0.322580645,0.316330645,0.425531915,23,10,2,21,318,31,31,320,16,0,0,0,-3293.518334,-4018.719835,-2776.433536,-3118.033536,341.6,148.9199572,112.435912,2245.334957,1694.636065,NA,NA
Property,1000,OCT,hc,none,bic,none,18,none,38,0.666666667,0.322580645,0.316330645,0.434782609,23,10,2,21,318,31,31,320,15,0,0,0,-3294.891262,-4060.995013,-2790.166488,-3124.466488,334.3,150.0110777,113.7564548,2217.869054,1681.426092,NA,NA
Property,1000,OCT,hc,none,bic,none,19,none,39,0.714285714,0.322580645,0.319455645,0.444444444,22,10,1,21,319,31,31,320,14,0,0,0,-3296.68544,-4094.341291,-2812.844889,-3135.944889,323.1,155.2877059,118.5884505,2172.512253,1659.068926,NA,NA
Property,1000,OCT,hc,none,bic,none,20,none,40,0.714285714,0.322580645,0.319455645,0.444444444,22,10,1,21,319,31,31,320,14,0,0,0,-3296.420732,-4139.533191,-2823.382247,-3141.982247,318.6,158.4552614,121.6620517,2151.437537,1651.47358,NA,NA
